model,repeat,case_id,complexity,category,evaluation_slice,augmentation,augmentation_type,strategy,P@5,R@5,F1@5,DCG@5,IDCG@5,nDCG@5,P@10,R@10,F1@10,DCG@10,IDCG@10,nDCG@10,MAP,MRR
qwen2.5:7b,2,ADV_009,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the violence appears in a training simulation; the client's current problem is debt"",""false_trigger_code"":""T74"",""trigger_word"":""การทำร้ายร่างกาย"",""type"":""adversarial""}",adversarial,h2l-naive_rag,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,1.0,1.0
qwen2.5:7b,2,ADV_009,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the violence appears in a training simulation; the client's current problem is debt"",""false_trigger_code"":""T74"",""trigger_word"":""การทำร้ายร่างกาย"",""type"":""adversarial""}",adversarial,h2l-hyde,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,1.0,1.0
qwen2.5:7b,2,ADV_009,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the violence appears in a training simulation; the client's current problem is debt"",""false_trigger_code"":""T74"",""trigger_word"":""การทำร้ายร่างกาย"",""type"":""adversarial""}",adversarial,h2l-hybrid,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,1.0,1.0
qwen2.5:7b,2,ADV_010,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the trigger is an example in a training manual, not an abuse event; the actual concern is treatment understanding"",""false_trigger_code"":""T74"",""trigger_word"":""การทำร้ายร่างกาย"",""type"":""adversarial""}",adversarial,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_010,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the trigger is an example in a training manual, not an abuse event; the actual concern is treatment understanding"",""false_trigger_code"":""T74"",""trigger_word"":""การทำร้ายร่างกาย"",""type"":""adversarial""}",adversarial,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_010,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the trigger is an example in a training manual, not an abuse event; the actual concern is treatment understanding"",""false_trigger_code"":""T74"",""trigger_word"":""การทำร้ายร่างกาย"",""type"":""adversarial""}",adversarial,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_010,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the trigger is an example in a training manual, not an abuse event; the actual concern is treatment understanding"",""false_trigger_code"":""T74"",""trigger_word"":""การทำร้ายร่างกาย"",""type"":""adversarial""}",adversarial,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_010,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the trigger is an example in a training manual, not an abuse event; the actual concern is treatment understanding"",""false_trigger_code"":""T74"",""trigger_word"":""การทำร้ายร่างกาย"",""type"":""adversarial""}",adversarial,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_010,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the trigger is an example in a training manual, not an abuse event; the actual concern is treatment understanding"",""false_trigger_code"":""T74"",""trigger_word"":""การทำร้ายร่างกาย"",""type"":""adversarial""}",adversarial,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_010,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the trigger is an example in a training manual, not an abuse event; the actual concern is treatment understanding"",""false_trigger_code"":""T74"",""trigger_word"":""การทำร้ายร่างกาย"",""type"":""adversarial""}",adversarial,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_010,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the trigger is an example in a training manual, not an abuse event; the actual concern is treatment understanding"",""false_trigger_code"":""T74"",""trigger_word"":""การทำร้ายร่างกาย"",""type"":""adversarial""}",adversarial,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_011,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the alcohol phrase is explicitly denied; the client reports caregiver burden"",""false_trigger_code"":""1601"",""trigger_word"":""ดื่มสุรา"",""type"":""adversarial""}",adversarial,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_011,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the alcohol phrase is explicitly denied; the client reports caregiver burden"",""false_trigger_code"":""1601"",""trigger_word"":""ดื่มสุรา"",""type"":""adversarial""}",adversarial,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_011,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the alcohol phrase is explicitly denied; the client reports caregiver burden"",""false_trigger_code"":""1601"",""trigger_word"":""ดื่มสุรา"",""type"":""adversarial""}",adversarial,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_011,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the alcohol phrase is explicitly denied; the client reports caregiver burden"",""false_trigger_code"":""1601"",""trigger_word"":""ดื่มสุรา"",""type"":""adversarial""}",adversarial,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_011,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the alcohol phrase is explicitly denied; the client reports caregiver burden"",""false_trigger_code"":""1601"",""trigger_word"":""ดื่มสุรา"",""type"":""adversarial""}",adversarial,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_011,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the alcohol phrase is explicitly denied; the client reports caregiver burden"",""false_trigger_code"":""1601"",""trigger_word"":""ดื่มสุรา"",""type"":""adversarial""}",adversarial,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_011,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the alcohol phrase is explicitly denied; the client reports caregiver burden"",""false_trigger_code"":""1601"",""trigger_word"":""ดื่มสุรา"",""type"":""adversarial""}",adversarial,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_011,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the alcohol phrase is explicitly denied; the client reports caregiver burden"",""false_trigger_code"":""1601"",""trigger_word"":""ดื่มสุรา"",""type"":""adversarial""}",adversarial,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_012,moderate,adversarial_l2_test,adversarial_test,"{""description"":""substance use belongs to the child; the client's problem is caring for that person"",""false_trigger_code"":""1602"",""trigger_word"":""ยาเสพติด"",""type"":""adversarial""}",adversarial,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_012,moderate,adversarial_l2_test,adversarial_test,"{""description"":""substance use belongs to the child; the client's problem is caring for that person"",""false_trigger_code"":""1602"",""trigger_word"":""ยาเสพติด"",""type"":""adversarial""}",adversarial,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_012,moderate,adversarial_l2_test,adversarial_test,"{""description"":""substance use belongs to the child; the client's problem is caring for that person"",""false_trigger_code"":""1602"",""trigger_word"":""ยาเสพติด"",""type"":""adversarial""}",adversarial,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_012,moderate,adversarial_l2_test,adversarial_test,"{""description"":""substance use belongs to the child; the client's problem is caring for that person"",""false_trigger_code"":""1602"",""trigger_word"":""ยาเสพติด"",""type"":""adversarial""}",adversarial,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_012,moderate,adversarial_l2_test,adversarial_test,"{""description"":""substance use belongs to the child; the client's problem is caring for that person"",""false_trigger_code"":""1602"",""trigger_word"":""ยาเสพติด"",""type"":""adversarial""}",adversarial,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_012,moderate,adversarial_l2_test,adversarial_test,"{""description"":""substance use belongs to the child; the client's problem is caring for that person"",""false_trigger_code"":""1602"",""trigger_word"":""ยาเสพติด"",""type"":""adversarial""}",adversarial,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_012,moderate,adversarial_l2_test,adversarial_test,"{""description"":""substance use belongs to the child; the client's problem is caring for that person"",""false_trigger_code"":""1602"",""trigger_word"":""ยาเสพติด"",""type"":""adversarial""}",adversarial,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_012,moderate,adversarial_l2_test,adversarial_test,"{""description"":""substance use belongs to the child; the client's problem is caring for that person"",""false_trigger_code"":""1602"",""trigger_word"":""ยาเสพติด"",""type"":""adversarial""}",adversarial,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_013,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the diagnosis is a relative's history; the client has a treatment-understanding problem"",""false_trigger_code"":""F20-F29"",""trigger_word"":""อาการโรคจิต"",""type"":""adversarial""}",adversarial,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_013,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the diagnosis is a relative's history; the client has a treatment-understanding problem"",""false_trigger_code"":""F20-F29"",""trigger_word"":""อาการโรคจิต"",""type"":""adversarial""}",adversarial,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_013,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the diagnosis is a relative's history; the client has a treatment-understanding problem"",""false_trigger_code"":""F20-F29"",""trigger_word"":""อาการโรคจิต"",""type"":""adversarial""}",adversarial,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_013,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the diagnosis is a relative's history; the client has a treatment-understanding problem"",""false_trigger_code"":""F20-F29"",""trigger_word"":""อาการโรคจิต"",""type"":""adversarial""}",adversarial,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_013,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the diagnosis is a relative's history; the client has a treatment-understanding problem"",""false_trigger_code"":""F20-F29"",""trigger_word"":""อาการโรคจิต"",""type"":""adversarial""}",adversarial,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_013,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the diagnosis is a relative's history; the client has a treatment-understanding problem"",""false_trigger_code"":""F20-F29"",""trigger_word"":""อาการโรคจิต"",""type"":""adversarial""}",adversarial,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_013,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the diagnosis is a relative's history; the client has a treatment-understanding problem"",""false_trigger_code"":""F20-F29"",""trigger_word"":""อาการโรคจิต"",""type"":""adversarial""}",adversarial,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_013,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the diagnosis is a relative's history; the client has a treatment-understanding problem"",""false_trigger_code"":""F20-F29"",""trigger_word"":""อาการโรคจิต"",""type"":""adversarial""}",adversarial,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_014,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the client is a witness to a news case, not a victim; the current issue is legal advice"",""false_trigger_code"":""0601"",""trigger_word"":""ข่มขืน"",""type"":""adversarial""}",adversarial,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_014,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the client is a witness to a news case, not a victim; the current issue is legal advice"",""false_trigger_code"":""0601"",""trigger_word"":""ข่มขืน"",""type"":""adversarial""}",adversarial,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_014,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the client is a witness to a news case, not a victim; the current issue is legal advice"",""false_trigger_code"":""0601"",""trigger_word"":""ข่มขืน"",""type"":""adversarial""}",adversarial,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_014,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the client is a witness to a news case, not a victim; the current issue is legal advice"",""false_trigger_code"":""0601"",""trigger_word"":""ข่มขืน"",""type"":""adversarial""}",adversarial,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_014,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the client is a witness to a news case, not a victim; the current issue is legal advice"",""false_trigger_code"":""0601"",""trigger_word"":""ข่มขืน"",""type"":""adversarial""}",adversarial,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_014,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the client is a witness to a news case, not a victim; the current issue is legal advice"",""false_trigger_code"":""0601"",""trigger_word"":""ข่มขืน"",""type"":""adversarial""}",adversarial,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_014,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the client is a witness to a news case, not a victim; the current issue is legal advice"",""false_trigger_code"":""0601"",""trigger_word"":""ข่มขืน"",""type"":""adversarial""}",adversarial,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_014,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the client is a witness to a news case, not a victim; the current issue is legal advice"",""false_trigger_code"":""0601"",""trigger_word"":""ข่มขืน"",""type"":""adversarial""}",adversarial,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_015,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the injury is an accident and violence is denied; the actual issue is treatment cost"",""false_trigger_code"":""T74.1"",""trigger_word"":""ถูกทำร้ายร่างกาย"",""type"":""adversarial""}",adversarial,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_015,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the injury is an accident and violence is denied; the actual issue is treatment cost"",""false_trigger_code"":""T74.1"",""trigger_word"":""ถูกทำร้ายร่างกาย"",""type"":""adversarial""}",adversarial,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_015,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the injury is an accident and violence is denied; the actual issue is treatment cost"",""false_trigger_code"":""T74.1"",""trigger_word"":""ถูกทำร้ายร่างกาย"",""type"":""adversarial""}",adversarial,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_015,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the injury is an accident and violence is denied; the actual issue is treatment cost"",""false_trigger_code"":""T74.1"",""trigger_word"":""ถูกทำร้ายร่างกาย"",""type"":""adversarial""}",adversarial,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_015,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the injury is an accident and violence is denied; the actual issue is treatment cost"",""false_trigger_code"":""T74.1"",""trigger_word"":""ถูกทำร้ายร่างกาย"",""type"":""adversarial""}",adversarial,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_015,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the injury is an accident and violence is denied; the actual issue is treatment cost"",""false_trigger_code"":""T74.1"",""trigger_word"":""ถูกทำร้ายร่างกาย"",""type"":""adversarial""}",adversarial,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_015,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the injury is an accident and violence is denied; the actual issue is treatment cost"",""false_trigger_code"":""T74.1"",""trigger_word"":""ถูกทำร้ายร่างกาย"",""type"":""adversarial""}",adversarial,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_015,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the injury is an accident and violence is denied; the actual issue is treatment cost"",""false_trigger_code"":""T74.1"",""trigger_word"":""ถูกทำร้ายร่างกาย"",""type"":""adversarial""}",adversarial,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_016,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the criminal-justice term describes the volunteer program; the client is homeless"",""false_trigger_code"":""Z65.1"",""trigger_word"":""ผู้พ้นโทษ"",""type"":""adversarial""}",adversarial,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_016,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the criminal-justice term describes the volunteer program; the client is homeless"",""false_trigger_code"":""Z65.1"",""trigger_word"":""ผู้พ้นโทษ"",""type"":""adversarial""}",adversarial,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_016,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the criminal-justice term describes the volunteer program; the client is homeless"",""false_trigger_code"":""Z65.1"",""trigger_word"":""ผู้พ้นโทษ"",""type"":""adversarial""}",adversarial,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_016,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the criminal-justice term describes the volunteer program; the client is homeless"",""false_trigger_code"":""Z65.1"",""trigger_word"":""ผู้พ้นโทษ"",""type"":""adversarial""}",adversarial,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_016,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the criminal-justice term describes the volunteer program; the client is homeless"",""false_trigger_code"":""Z65.1"",""trigger_word"":""ผู้พ้นโทษ"",""type"":""adversarial""}",adversarial,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_016,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the criminal-justice term describes the volunteer program; the client is homeless"",""false_trigger_code"":""Z65.1"",""trigger_word"":""ผู้พ้นโทษ"",""type"":""adversarial""}",adversarial,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_016,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the criminal-justice term describes the volunteer program; the client is homeless"",""false_trigger_code"":""Z65.1"",""trigger_word"":""ผู้พ้นโทษ"",""type"":""adversarial""}",adversarial,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_016,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the criminal-justice term describes the volunteer program; the client is homeless"",""false_trigger_code"":""Z65.1"",""trigger_word"":""ผู้พ้นโทษ"",""type"":""adversarial""}",adversarial,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_017,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the pregnancy belongs to the daughter; the client's issue is access cost"",""false_trigger_code"":""1701"",""trigger_word"":""ตั้งครรภ์ไม่พร้อม"",""type"":""adversarial""}",adversarial,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_017,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the pregnancy belongs to the daughter; the client's issue is access cost"",""false_trigger_code"":""1701"",""trigger_word"":""ตั้งครรภ์ไม่พร้อม"",""type"":""adversarial""}",adversarial,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_017,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the pregnancy belongs to the daughter; the client's issue is access cost"",""false_trigger_code"":""1701"",""trigger_word"":""ตั้งครรภ์ไม่พร้อม"",""type"":""adversarial""}",adversarial,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_017,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the pregnancy belongs to the daughter; the client's issue is access cost"",""false_trigger_code"":""1701"",""trigger_word"":""ตั้งครรภ์ไม่พร้อม"",""type"":""adversarial""}",adversarial,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_017,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the pregnancy belongs to the daughter; the client's issue is access cost"",""false_trigger_code"":""1701"",""trigger_word"":""ตั้งครรภ์ไม่พร้อม"",""type"":""adversarial""}",adversarial,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_017,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the pregnancy belongs to the daughter; the client's issue is access cost"",""false_trigger_code"":""1701"",""trigger_word"":""ตั้งครรภ์ไม่พร้อม"",""type"":""adversarial""}",adversarial,h2l-naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_017,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the pregnancy belongs to the daughter; the client's issue is access cost"",""false_trigger_code"":""1701"",""trigger_word"":""ตั้งครรภ์ไม่พร้อม"",""type"":""adversarial""}",adversarial,h2l-hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_017,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the pregnancy belongs to the daughter; the client's issue is access cost"",""false_trigger_code"":""1701"",""trigger_word"":""ตั้งครรภ์ไม่พร้อม"",""type"":""adversarial""}",adversarial,h2l-hybrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_018,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the cancer belongs to the spouse; the client reports caregiver burden"",""false_trigger_code"":""C34"",""trigger_word"":""มะเร็งปอด"",""type"":""adversarial""}",adversarial,bm25_only,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_018,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the cancer belongs to the spouse; the client reports caregiver burden"",""false_trigger_code"":""C34"",""trigger_word"":""มะเร็งปอด"",""type"":""adversarial""}",adversarial,naive_rag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_018,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the cancer belongs to the spouse; the client reports caregiver burden"",""false_trigger_code"":""C34"",""trigger_word"":""มะเร็งปอด"",""type"":""adversarial""}",adversarial,hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_018,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the cancer belongs to the spouse; the client reports caregiver burden"",""false_trigger_code"":""C34"",""trigger_word"":""มะเร็งปอด"",""type"":""adversarial""}",adversarial,basic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen2.5:7b,2,ADV_018,moderate,adversarial_l2_test,adversarial_test,"{""description"":""the cancer belongs to the spouse; the client reports caregiver burden"",""false_trigger_code"":""C34"",""trigger_word"":""มะเร็งปอด"",""type"":""adversarial""}",adversarial,h2l-bm25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
